age,job,marital,education,default,balance,housing,loan,contact,day,month,pdays,poutcome,deposit,deposit_encoded,duration_log,campaign_log,previous_log,cluster
31.0,management,single,tertiary,no,354.0,no,no,cellular,30,apr,9.0,success,yes,1.0,6.220590170099739,0.6931471805599453,1.0986122886681098,2
24.0,student,single,secondary,no,382.0,no,no,cellular,30,apr,-1.0,unknown,yes,1.0,6.342121418721152,1.0986122886681098,0.0,1
29.0,management,single,tertiary,no,4087.0,yes,no,cellular,30,apr,-1.0,unknown,yes,1.0,6.218600119691729,0.6931471805599453,0.0,3
40.0,management,married,tertiary,no,158.0,no,no,telephone,30,apr,-1.0,unknown,yes,1.0,6.569481420414296,1.0986122886681098,0.0,0
29.0,blue-collar,single,secondary,no,734.0,yes,yes,cellular,30,apr,53.375,other,yes,1.0,5.560681631015528,0.6931471805599453,0.6931471805599453,2
30.0,admin.,single,tertiary,no,305.0,no,no,cellular,30,apr,53.375,success,yes,1.0,6.452048954437226,0.6931471805599453,1.0986122886681098,2
45.0,blue-collar,married,secondary,no,4087.0,no,no,cellular,4,may,-1.0,unknown,yes,1.0,6.516193076042964,1.0986122886681098,0.0,3
37.0,management,single,tertiary,no,3141.0,no,no,cellular,4,may,-1.0,unknown,yes,1.0,5.953243334287785,1.0986122886681098,0.0,3
28.0,unemployed,single,primary,no,236.0,no,no,cellular,4,may,53.375,failure,yes,1.0,5.267858159063328,0.6931471805599453,1.252762968495368,2
33.0,management,single,tertiary,no,4087.0,no,no,cellular,4,may,53.375,failure,yes,1.0,5.5909869805108565,0.6931471805599453,0.6931471805599453,2
33.0,technician,married,secondary,no,133.0,no,no,cellular,4,may,-1.0,unknown,yes,1.0,5.389071729816501,0.6931471805599453,0.0,1
45.0,blue-collar,married,secondary,no,640.0,yes,no,cellular,4,may,-1.0,unknown,yes,1.0,6.104793232414985,0.6931471805599453,0.0,1
25.0,student,single,tertiary,no,253.0,no,no,cellular,4,may,-1.0,unknown,yes,1.0,6.393590753950631,0.6931471805599453,0.0,1
41.0,blue-collar,married,secondary,no,4087.0,no,no,cellular,4,may,53.375,success,yes,1.0,6.871091294610546,0.6931471805599453,1.252762968495368,2
38.0,technician,divorced,secondary,no,902.0,yes,no,cellular,4,may,53.375,success,yes,1.0,5.71042701737487,1.3862943611198906,0.6931471805599453,2
47.0,technician,married,secondary,no,335.0,no,no,cellular,4,may,53.375,success,yes,1.0,6.035481432524756,0.6931471805599453,0.6931471805599453,2
49.0,management,married,tertiary,no,1.0,no,no,telephone,4,may,53.375,success,yes,1.0,6.9411900550683745,1.3862943611198906,0.6931471805599453,2
42.0,admin.,single,secondary,no,1451.0,yes,no,cellular,4,may,-1.0,unknown,yes,1.0,5.529429087511423,1.6094379124341003,0.0,1
33.0,technician,single,tertiary,no,1636.0,yes,no,cellular,4,may,53.375,success,yes,1.0,6.385194398997726,0.6931471805599453,0.6931471805599453,2
36.0,admin.,married,tertiary,no,3221.0,no,no,cellular,4,may,-1.0,unknown,yes,1.0,5.777652323222656,1.9459101490553132,0.0,3
60.0,technician,married,secondary,no,316.0,no,no,cellular,4,may,53.375,failure,yes,1.0,6.302618975744905,1.0986122886681098,1.252762968495368,2
33.0,technician,married,secondary,no,2044.0,yes,no,cellular,4,may,-1.0,unknown,yes,1.0,6.278521424165844,1.3862943611198906,0.0,1
33.0,technician,married,secondary,no,557.0,no,no,cellular,4,may,-1.0,unknown,yes,1.0,5.908082938168931,0.6931471805599453,0.0,1
33.0,services,single,secondary,no,489.0,yes,no,cellular,4,may,53.375,other,yes,1.0,5.697093486505405,1.6094379124341003,0.6931471805599453,2
32.0,student,single,tertiary,no,1138.0,no,no,cellular,4,may,53.375,success,yes,1.0,5.3706380281276624,1.3862943611198906,1.252762968495368,2
36.0,self-employed,married,secondary,no,188.0,yes,yes,cellular,4,may,53.375,success,yes,1.0,6.9411900550683745,1.3862943611198906,1.0986122886681098,2
45.0,technician,married,secondary,no,1998.0,no,no,cellular,4,may,-1.0,unknown,yes,1.0,5.472270673671475,1.791759469228055,0.0,0
35.0,management,married,tertiary,no,520.0,yes,no,cellular,4,may,17.0,failure,yes,1.0,6.129050210060545,1.3862943611198906,1.252762968495368,2
38.0,management,divorced,tertiary,no,4087.0,yes,no,cellular,4,may,-1.0,unknown,yes,1.0,6.827629234502852,1.6094379124341003,0.0,3
30.0,self-employed,married,tertiary,no,2666.0,no,no,cellular,4,may,53.375,success,yes,1.0,6.661854740545311,1.3862943611198906,0.6931471805599453,2
31.0,technician,married,secondary,no,4087.0,yes,no,cellular,4,may,-1.0,unknown,yes,1.0,5.8522024797744745,1.0986122886681098,0.0,3
32.0,self-employed,divorced,tertiary,no,3271.0,no,no,cellular,4,may,-1.0,unknown,yes,1.0,6.856461984594587,1.3862943611198906,0.0,3
44.0,self-employed,married,unknown,no,163.0,yes,no,cellular,4,may,-1.0,unknown,yes,1.0,5.8998973535824915,1.3862943611198906,0.0,1
39.0,management,single,tertiary,no,1515.0,yes,no,cellular,4,may,53.375,failure,yes,1.0,6.704414354964107,1.9459101490553132,1.252762968495368,2
45.0,blue-collar,married,primary,no,803.0,yes,no,cellular,4,may,-1.0,unknown,yes,1.0,6.610696044717759,1.6094379124341003,0.0,1
32.0,blue-collar,single,secondary,no,400.0,no,no,cellular,4,may,-1.0,unknown,yes,1.0,5.594711379601839,1.3862943611198906,0.0,1
39.0,management,single,tertiary,no,2454.0,yes,no,cellular,4,may,53.375,failure,yes,1.0,6.57507584059962,1.3862943611198906,1.0986122886681098,2
30.0,management,single,tertiary,no,533.0,no,no,cellular,4,may,-1.0,unknown,yes,1.0,5.902633333401366,1.6094379124341003,0.0,1
63.0,management,married,unknown,no,2352.0,no,no,telephone,4,may,-1.0,unknown,yes,1.0,6.16541785423142,1.9459101490553132,0.0,3
56.0,retired,married,primary,no,4087.0,no,no,cellular,4,may,-1.0,unknown,yes,1.0,6.42648845745769,1.0986122886681098,0.0,3
26.0,technician,single,secondary,no,237.0,yes,no,cellular,4,may,-1.0,unknown,yes,1.0,6.9411900550683745,1.3862943611198906,0.0,1
37.0,student,single,unknown,no,444.0,no,no,cellular,4,may,-1.0,unknown,yes,1.0,6.9411900550683745,1.791759469228055,0.0,1
29.0,management,single,tertiary,no,4087.0,no,no,cellular,4,may,-1.0,unknown,yes,1.0,5.5909869805108565,1.9459101490553132,0.0,3
24.0,student,single,secondary,no,387.0,no,no,telephone,4,may,-1.0,unknown,yes,1.0,5.831882477283517,1.9459101490553132,0.0,0
35.0,entrepreneur,married,secondary,no,2971.0,no,no,cellular,4,may,53.375,failure,yes,1.0,6.063785208687608,1.6094379124341003,1.0986122886681098,2
43.0,technician,married,tertiary,no,2643.0,no,no,telephone,4,may,-1.0,unknown,yes,1.0,5.805134968916488,1.791759469228055,0.0,3
39.0,blue-collar,married,secondary,no,261.0,no,no,cellular,4,may,-1.0,unknown,yes,1.0,6.7357800142423265,1.6094379124341003,0.0,1
59.0,retired,divorced,secondary,no,514.0,no,no,cellular,4,may,53.375,success,yes,1.0,6.513230110912307,1.9459101490553132,0.6931471805599453,2
50.0,blue-collar,married,primary,no,4087.0,yes,no,cellular,5,may,-1.0,unknown,yes,1.0,6.637258031284457,1.3862943611198906,0.0,3
44.0,services,divorced,secondary,no,-368.0,yes,no,cellular,5,may,-1.0,unknown,yes,1.0,6.79794041297493,0.6931471805599453,0.0,1
35.0,student,single,secondary,no,188.0,yes,no,cellular,5,may,53.375,success,yes,1.0,6.761572768804055,0.6931471805599453,1.252762968495368,2
30.0,blue-collar,married,secondary,no,61.0,yes,no,cellular,5,may,-1.0,unknown,yes,1.0,6.26530121273771,0.6931471805599453,0.0,1
58.0,admin.,married,secondary,no,2160.0,yes,yes,cellular,5,may,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,3
37.0,management,married,tertiary,no,658.0,yes,no,cellular,5,may,-1.0,unknown,yes,1.0,6.732210706467206,0.6931471805599453,0.0,1
39.0,management,married,tertiary,no,0.0,yes,no,cellular,5,may,-1.0,unknown,yes,1.0,6.699500340161678,1.0986122886681098,0.0,1
31.0,blue-collar,single,secondary,no,196.0,yes,no,cellular,5,may,53.375,failure,yes,1.0,6.343880434126331,0.6931471805599453,1.252762968495368,2
33.0,self-employed,single,tertiary,no,94.0,yes,no,cellular,5,may,-1.0,unknown,yes,1.0,6.862757913051401,1.0986122886681098,0.0,1
41.0,management,married,tertiary,no,326.0,yes,no,cellular,5,may,-1.0,unknown,yes,1.0,6.670766320845874,0.6931471805599453,0.0,1
44.0,services,married,secondary,no,-395.0,yes,no,cellular,5,may,-1.0,unknown,yes,1.0,6.796823718274855,0.6931471805599453,0.0,1
46.0,blue-collar,married,unknown,no,4087.0,yes,no,cellular,5,may,-1.0,unknown,yes,1.0,6.587550014824796,1.3862943611198906,0.0,3
30.0,technician,single,secondary,no,-522.0,yes,yes,cellular,5,may,53.375,failure,yes,1.0,6.508769136971682,1.0986122886681098,1.252762968495368,2
35.0,admin.,married,secondary,no,1286.0,yes,no,cellular,5,may,53.375,other,yes,1.0,6.760414691083428,1.3862943611198906,0.6931471805599453,2
27.0,admin.,married,secondary,no,710.0,yes,yes,cellular,6,may,53.375,success,yes,1.0,6.483107351457199,0.6931471805599453,1.0986122886681098,2
39.0,technician,divorced,tertiary,yes,3.0,no,no,cellular,6,may,-1.0,unknown,yes,1.0,6.192362489474872,0.6931471805599453,0.0,1
32.0,self-employed,single,tertiary,no,0.0,yes,no,cellular,6,may,-1.0,unknown,yes,1.0,6.643789733147672,0.6931471805599453,0.0,1
37.0,technician,divorced,secondary,no,141.0,yes,no,cellular,6,may,53.375,failure,yes,1.0,6.744059186311348,0.6931471805599453,1.252762968495368,2
31.0,technician,single,secondary,no,53.0,yes,yes,cellular,6,may,-1.0,unknown,yes,1.0,6.274762021241939,0.6931471805599453,0.0,1
30.0,management,divorced,tertiary,no,415.0,yes,yes,cellular,6,may,53.375,failure,yes,1.0,6.892641641172089,0.6931471805599453,1.252762968495368,2
34.0,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,6,may,53.375,failure,yes,1.0,6.416732282512326,0.6931471805599453,0.6931471805599453,2
31.0,blue-collar,single,secondary,no,1979.0,yes,yes,cellular,6,may,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,1
27.0,admin.,married,secondary,no,0.0,yes,no,cellular,6,may,-1.0,unknown,yes,1.0,6.731018100482083,0.6931471805599453,0.0,1
36.0,management,single,tertiary,no,4087.0,yes,no,cellular,6,may,53.375,success,yes,1.0,6.733401891837359,1.0986122886681098,0.6931471805599453,2
32.0,admin.,married,secondary,no,752.0,yes,no,cellular,6,may,53.375,failure,yes,1.0,6.253828811575473,1.0986122886681098,1.252762968495368,2
49.0,management,married,secondary,no,99.0,yes,no,cellular,6,may,53.375,failure,yes,1.0,6.5337888379333435,1.0986122886681098,0.6931471805599453,2
29.0,admin.,single,secondary,no,266.0,yes,no,cellular,6,may,-1.0,unknown,yes,1.0,6.293419278846481,0.6931471805599453,0.0,1
29.0,admin.,single,secondary,no,27.0,yes,no,cellular,6,may,-1.0,unknown,yes,1.0,6.626717749249025,0.6931471805599453,0.0,1
28.0,blue-collar,single,secondary,no,524.0,yes,no,cellular,6,may,-1.0,unknown,yes,1.0,6.318968113746434,1.0986122886681098,0.0,1
60.0,management,married,tertiary,no,4087.0,yes,no,cellular,6,may,-1.0,unknown,yes,1.0,5.983936280687191,1.3862943611198906,0.0,3
33.0,management,married,secondary,no,3935.0,yes,no,cellular,6,may,53.375,failure,yes,1.0,6.641182169740591,0.6931471805599453,1.0986122886681098,2
35.0,management,married,tertiary,no,991.0,yes,no,cellular,6,may,-1.0,unknown,yes,1.0,6.9411900550683745,1.3862943611198906,0.0,1
31.0,management,single,tertiary,no,59.0,yes,yes,cellular,6,may,53.375,failure,yes,1.0,6.9411900550683745,1.0986122886681098,0.6931471805599453,2
40.0,management,married,tertiary,no,1598.0,yes,yes,cellular,6,may,53.375,failure,yes,1.0,6.9411900550683745,1.6094379124341003,1.252762968495368,2
29.0,management,married,tertiary,no,0.0,yes,no,cellular,6,may,-1.0,unknown,yes,1.0,6.504288173536645,1.0986122886681098,0.0,1
35.0,management,married,tertiary,no,802.0,yes,no,cellular,6,may,-1.0,unknown,yes,1.0,6.532334292222349,1.0986122886681098,0.0,1
32.0,management,married,tertiary,no,2465.0,yes,yes,cellular,7,may,-1.0,unknown,yes,1.0,6.828712071641684,0.6931471805599453,0.0,1
26.0,management,single,tertiary,no,114.0,yes,no,cellular,7,may,-1.0,unknown,yes,1.0,6.126869184114185,0.6931471805599453,0.0,1
42.0,blue-collar,married,primary,no,1461.0,yes,no,cellular,7,may,53.375,failure,yes,1.0,6.630683385642372,1.0986122886681098,1.252762968495368,2
33.0,admin.,single,tertiary,no,475.0,yes,no,cellular,7,may,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,1
36.0,management,single,tertiary,no,4.0,yes,no,cellular,7,may,53.375,failure,yes,1.0,6.752270376141742,1.0986122886681098,0.6931471805599453,2
35.0,management,single,tertiary,no,1618.0,yes,yes,cellular,7,may,-1.0,unknown,yes,1.0,6.297109319933935,0.6931471805599453,0.0,1
30.0,services,single,secondary,no,-271.0,yes,no,cellular,7,may,53.375,success,yes,1.0,6.413458957167357,0.6931471805599453,0.6931471805599453,2
59.0,admin.,single,secondary,no,2166.0,yes,yes,cellular,7,may,-1.0,unknown,yes,1.0,6.354370040797351,0.6931471805599453,0.0,3
44.0,blue-collar,married,primary,no,4031.0,yes,no,cellular,7,may,-1.0,unknown,yes,1.0,6.891625897052253,1.6094379124341003,0.0,3
50.0,services,married,primary,no,4087.0,yes,yes,cellular,7,may,53.375,other,yes,1.0,6.495265555937008,0.6931471805599453,1.252762968495368,2
51.0,technician,married,secondary,no,-1944.0,yes,no,cellular,7,may,-1.0,unknown,yes,1.0,6.436150368369428,0.6931471805599453,0.0,1
51.0,admin.,married,secondary,no,3025.0,no,no,cellular,7,may,53.375,other,yes,1.0,6.1675164908883415,0.6931471805599453,0.6931471805599453,2
60.0,blue-collar,married,unknown,no,2090.0,yes,no,cellular,7,may,-1.0,unknown,yes,1.0,6.86484777797086,1.0986122886681098,0.0,3
29.0,technician,single,tertiary,no,0.0,yes,no,cellular,7,may,53.375,failure,yes,1.0,5.8522024797744745,1.0986122886681098,1.252762968495368,2
43.0,management,married,tertiary,no,1429.0,yes,no,cellular,7,may,53.375,success,yes,1.0,6.93828448401696,0.6931471805599453,1.252762968495368,2
31.0,admin.,single,secondary,no,0.0,yes,no,cellular,7,may,53.375,failure,yes,1.0,6.79794041297493,1.0986122886681098,1.0986122886681098,2
26.0,blue-collar,single,secondary,no,311.0,yes,no,cellular,7,may,-1.0,unknown,yes,1.0,6.683360945766275,1.0986122886681098,0.0,1
23.0,housemaid,married,tertiary,no,66.0,yes,no,cellular,7,may,-1.0,unknown,yes,1.0,6.9411900550683745,1.0986122886681098,0.0,1
49.0,blue-collar,single,primary,no,2146.0,yes,no,cellular,7,may,53.375,other,yes,1.0,6.9411900550683745,1.0986122886681098,1.0986122886681098,2
42.0,unemployed,married,secondary,no,356.0,yes,no,cellular,7,may,53.375,failure,yes,1.0,6.669498089857879,1.3862943611198906,1.0986122886681098,2
39.0,blue-collar,married,secondary,no,62.0,yes,no,cellular,7,may,-1.0,unknown,yes,1.0,6.777646593635117,1.3862943611198906,0.0,1
45.0,admin.,married,secondary,yes,-106.0,yes,yes,cellular,7,may,53.375,other,yes,1.0,6.317164686747284,1.3862943611198906,0.6931471805599453,2
45.0,services,divorced,secondary,no,608.0,yes,yes,cellular,7,may,53.375,failure,yes,1.0,6.9411900550683745,1.3862943611198906,1.252762968495368,2
39.0,technician,divorced,secondary,no,291.0,yes,no,cellular,7,may,-1.0,unknown,yes,1.0,6.78332520060396,1.0986122886681098,0.0,1
45.0,blue-collar,divorced,secondary,no,-184.0,yes,no,cellular,7,may,53.375,failure,yes,1.0,6.778784897685177,1.3862943611198906,1.252762968495368,2
39.0,admin.,single,secondary,no,2345.0,yes,no,cellular,8,may,53.375,failure,yes,1.0,6.198478716492308,1.0986122886681098,1.0986122886681098,2
23.0,technician,single,secondary,no,4.0,yes,no,cellular,8,may,-1.0,unknown,yes,1.0,6.638567789166521,0.6931471805599453,0.0,1
57.0,admin.,married,secondary,no,4087.0,yes,no,cellular,8,may,53.375,failure,yes,1.0,6.558197802812269,0.6931471805599453,1.252762968495368,2
32.0,blue-collar,married,secondary,no,333.0,yes,no,cellular,8,may,-1.0,unknown,yes,1.0,6.218600119691729,1.0986122886681098,0.0,1
29.0,management,single,tertiary,no,3041.0,yes,no,cellular,8,may,-1.0,unknown,yes,1.0,6.408528791059498,1.3862943611198906,0.0,3
42.0,management,married,tertiary,no,4.0,yes,no,cellular,8,may,53.375,success,yes,1.0,6.363028103540465,1.0986122886681098,0.6931471805599453,2
47.0,blue-collar,divorced,primary,no,603.0,yes,yes,cellular,8,may,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,1
36.0,management,married,tertiary,no,0.0,yes,no,cellular,8,may,-1.0,unknown,yes,1.0,5.733341276897746,1.3862943611198906,0.0,1
57.0,management,married,tertiary,no,830.0,yes,yes,cellular,8,may,53.375,success,yes,1.0,6.4967749901858625,0.6931471805599453,0.6931471805599453,2
36.0,technician,single,tertiary,no,962.0,yes,no,cellular,8,may,-1.0,unknown,yes,1.0,6.343880434126331,0.6931471805599453,0.0,1
53.0,technician,single,tertiary,no,185.0,yes,no,cellular,8,may,-1.0,unknown,yes,1.0,6.9411900550683745,1.0986122886681098,0.0,1
56.0,blue-collar,divorced,primary,no,-9.0,yes,yes,cellular,8,may,-1.0,unknown,yes,1.0,6.591673732008658,0.6931471805599453,0.0,1
33.0,admin.,divorced,tertiary,no,891.0,no,no,cellular,8,may,-1.0,unknown,yes,1.0,5.988961416889864,1.0986122886681098,0.0,1
59.0,retired,married,tertiary,no,148.0,yes,yes,cellular,8,may,53.375,other,yes,1.0,6.530877627725885,1.0986122886681098,0.6931471805599453,2
47.0,retired,married,primary,no,1374.0,no,yes,telephone,8,may,53.375,failure,yes,1.0,6.173786103901937,1.0986122886681098,1.252762968495368,2
42.0,management,married,tertiary,no,-556.0,yes,yes,cellular,8,may,53.375,failure,yes,1.0,6.52649485957079,1.3862943611198906,1.252762968495368,2
38.0,self-employed,single,tertiary,no,1612.0,yes,no,cellular,8,may,-1.0,unknown,yes,1.0,6.049733455231958,0.6931471805599453,0.0,1
40.0,self-employed,married,secondary,no,0.0,yes,no,cellular,11,may,-1.0,unknown,yes,1.0,6.489204931325317,0.6931471805599453,0.0,1
41.0,admin.,single,secondary,no,-109.0,yes,yes,cellular,11,may,53.375,failure,yes,1.0,6.9411900550683745,0.6931471805599453,0.6931471805599453,2
43.0,management,divorced,tertiary,no,580.0,yes,no,cellular,11,may,53.375,failure,yes,1.0,6.9411900550683745,0.6931471805599453,1.0986122886681098,2
24.0,services,married,secondary,no,4087.0,yes,no,cellular,11,may,-1.0,unknown,yes,1.0,6.598509028614515,1.0986122886681098,0.0,3
40.0,services,married,secondary,no,-192.0,yes,no,cellular,11,may,-1.0,unknown,yes,1.0,6.502790045915623,0.6931471805599453,0.0,1
40.0,blue-collar,married,secondary,no,-438.0,no,no,cellular,11,may,-1.0,unknown,yes,1.0,6.925595197110468,0.6931471805599453,0.0,1
34.0,services,single,secondary,no,-701.0,yes,no,cellular,11,may,-1.0,unknown,yes,1.0,6.415096959171596,1.0986122886681098,0.0,1
36.0,management,single,tertiary,no,1400.0,yes,no,cellular,11,may,-1.0,unknown,yes,1.0,6.411818267709897,1.3862943611198906,0.0,1
38.0,services,married,secondary,no,4087.0,yes,no,cellular,11,may,53.375,failure,yes,1.0,6.16541785423142,0.6931471805599453,1.252762968495368,2
39.0,blue-collar,married,secondary,no,785.0,yes,no,cellular,11,may,-1.0,unknown,yes,1.0,6.9411900550683745,1.0986122886681098,0.0,1
25.0,student,single,primary,no,373.0,yes,no,cellular,11,may,-1.0,unknown,yes,1.0,6.709304340258298,1.0986122886681098,0.0,1
39.0,management,married,tertiary,no,763.0,yes,no,cellular,11,may,53.375,other,yes,1.0,6.777646593635117,1.9459101490553132,1.0986122886681098,2
41.0,blue-collar,married,secondary,no,1236.0,yes,no,cellular,11,may,-1.0,unknown,yes,1.0,6.815639990074331,1.3862943611198906,0.0,1
36.0,admin.,divorced,secondary,no,-811.0,yes,no,cellular,12,may,-1.0,unknown,yes,1.0,5.902633333401366,1.0986122886681098,0.0,1
34.0,entrepreneur,married,primary,no,4087.0,yes,no,cellular,12,may,-1.0,unknown,yes,1.0,6.78332520060396,0.6931471805599453,0.0,3
34.0,admin.,divorced,secondary,no,479.0,yes,no,cellular,12,may,53.375,failure,yes,1.0,6.246106765481563,0.6931471805599453,1.252762968495368,2
38.0,housemaid,single,primary,no,199.0,yes,no,cellular,12,may,53.375,failure,yes,1.0,6.9411900550683745,0.6931471805599453,0.6931471805599453,2
40.0,blue-collar,married,secondary,no,1808.0,yes,no,cellular,12,may,-1.0,unknown,yes,1.0,6.329720905522696,0.6931471805599453,0.0,1
31.0,admin.,married,secondary,no,2.0,yes,yes,cellular,12,may,-1.0,unknown,yes,1.0,6.556778356158042,1.6094379124341003,0.0,0
37.0,blue-collar,married,primary,no,-106.0,yes,yes,cellular,12,may,-1.0,unknown,yes,1.0,6.53813982376767,0.6931471805599453,0.0,1
